name,home_url,sitemap_url,use_sitemap,active
2daycinema,http://www.tamil.2daycinema.com/,http://www.tamil.2daycinema.com/sitemap.xml,False,True
2tamil,http://2tamil.com/,http://2tamil.com/sitemap.xml,False,False
4tamilcinema,https://4tamilcinema.com/,https://4tamilcinema.com/homepage/sitemap.xml,False,False
4tamilmedia,http://www.4tamilmedia.com/,http://www.4tamilmedia.com/sitemap.xml,False,True
a2ztamilnadu,http://www.a2ztamilnadu.com/,http://www.a2ztamilnadu.com/sitemap.xml,False,False
aanthaireporter,http://www.aanthaireporter.com/,http://www.aanthaireporter.com/sitemap.xml,False,True
adaderana,http://tamil.adaderana.lk/,http://tamil.adaderana.lk/sitemap.xml,False,True
amuttu,http://amuttu.net/,http://amuttu.net/sitemap.xml,False,True
andhimazhai,http://www.andhimazhai.com/,http://www.andhimazhai.com/sitemap.xml,False,True
appaaltamil,http://www.appaaltamil.com/,http://www.appaaltamil.com/sitemap.xml,False,True
asianetnews,https://tamil.asianetnews.com/,https://tamil.asianetnews.com/sitemap.xml,False,True
athavannews,http://athavannews.com/,http://athavannews.com/sitemap.xml,False,True
athirady,http://www.athirady.com/,http://www.athirady.com/sitemap.xml,False,True
athirvu,http://www.athirvu.com/,http://www.athirvu.com/sitemap.xml,False,False
bbc,https://www.bbc.com/tamil,https://www.bbc.com/sitemap.xml,False,True
cafekk,https://www.cafekk.com/,https://www.cafekk.com/sitemap.xml,False,True
canadauthayan,http://canadauthayan.ca/,http://canadauthayan.ca/sitemap.xml,False,True
capitalnews,http://capitalnews.lk/,http://capitalnews.lk/sitemap.xml,False,True
charuonline,http://charuonline.com/blog/,http://charuonline.com/blog/sitemap.xml,False,True
chennaieditor,http://www.chennaieditor.com/,http://www.chennaieditor.com/sitemap.xml,False,False
chennaionline,http://chennaionline.com/tamil/,http://chennaionline.com/tamil/sitemap.xml,False,True
chennaipatrika,http://www.chennaipatrika.com/,http://www.chennaipatrika.com/sitemap.xml,False,True
chennaitodaynews,http://www.chennaitodaynews.com/,http://www.chennaitodaynews.com/sitemap.xml,False,True
cineulagam,https://www.cineulagam.com/,https://www.cineulagam.com/sitemap.xml,False,True
coimbatoreonline,https://news.coimbatoreonline.in/,https://news.coimbatoreonline.in/sitemap.xml,False,False
cri,http://tamil.cri.cn/,http://tamil.cri.cn/sitemap.xml,False,True
dailythanthi,https://www.dailythanthi.com/,https://www.dailythanthi.com/sitemap.xml,False,True
dinakaran,http://www.dinakaran.com/,http://www.dinakaran.com/sitemap.xml,False,True
dinamalar,https://www.dinamalar.com/,https://www.dinamalar.com/sitemap.xml,False,True
dinamani,https://www.dinamani.com/,https://www.dinamani.com/sitemap.xml,False,True
dinapathippu,https://www.dinapathippu.com/,https://www.dinapathippu.com/sitemap.xml,False,True
dinasudar,http://dinasudar.co.in/,http://dinasudar.co.in/sitemap.xml,False,True
eeladhesam,http://eeladhesam.com/,http://eeladhesam.com/sitemap.xml,False,True
epdpnews,http://www.epdpnews.com/,http://www.epdpnews.com/sitemap.xml,False,True
filmibeat,https://tamil.filmibeat.com/,https://tamil.filmibeat.com/sitemap.xml,False,True
geotamil,https://www.geotamil.com/,https://www.geotamil.com/sitemap.xml,False,True
globaltamilnews,http://globaltamilnews.net/,http://globaltamilnews.net/sitemap.xml,False,True
goldtamil,http://goldtamil.com/,http://goldtamil.com/sitemap.xml,False,True
goodreturns,https://tamil.goodreturns.in/,https://tamil.goodreturns.in/sitemap.xml,False,True
google,https://news.google.com/?hl=ta&gl=IN&ceid=IN%3Ata,https://news.google.com/sitemap.xml,False,False
gtamilnews,https://gtamilnews.com/,https://gtamilnews.com/sitemap.xml,False,True
hellotamilcinema,http://hellotamilcinema.com/,http://hellotamilcinema.com/sitemap.xml,False,True
heronewsonline,http://www.heronewsonline.com/category/news/,http://www.heronewsonline.com/category/news/sitemap.xml,False,True
hindutamil,https://www.hindutamil.in/,https://www.hindutamil.in/sitemap.xml,False,True
ibctamil,https://www.ibctamil.com/,https://www.ibctamil.com/sitemap.xml,False,True
ilankainet,http://www.ilankainet.com/,http://www.ilankainet.com/sitemap.xml,False,True
in4net,https://in4net.com/,https://in4net.com/sitemap.xml,False,True
indianexpress,https://tamil.indianexpress.com/,https://tamil.indianexpress.com/sitemap.xml,False,True
inioru,http://inioru.com/,http://inioru.com/sitemap.xml,False,True
inneram,http://www.inneram.com/,http://www.inneram.com/sitemap.xml,False,True
jeyamohan,https://www.jeyamohan.in/,https://www.jeyamohan.in/sitemap.xml,False,True
jvpnews,https://www.jvpnews.com/,https://www.jvpnews.com/sitemap.xml,False,True
kalakkalcinema,https://kalakkalcinema.com/,https://kalakkalcinema.com/sitemap.xml,False,True
kalkionline,https://www.kalkionline.com/fb/fbhome.php,https://www.kalkionline.com/fb/sitemap.xml,False,True
kathiravan,https://www.kathiravan.com/,https://www.kathiravan.com/sitemap.xml,False,True
kayalpatnam,http://kayalpatnam.com/,http://kayalpatnam.com/sitemap.xml,False,True
keetru,http://www.keetru.com/,http://www.keetru.com/sitemap.xml,False,True
kollywoodtoday,http://www.kollywoodtoday.net/,http://www.kollywoodtoday.net/sitemap.xml,False,True
kumudam,https://www.kumudam.com/,https://www.kumudam.com/sitemap.xml,False,True
lankapuri,http://lankapuri.com/,http://lankapuri.com/sitemap.xml,False,True
lankasri,http://www.lankasri.com/,http://www.lankasri.com/sitemap.xml,False,True
lotusnews,http://www.lotusnews.tv/,http://www.lotusnews.tv/sitemap.xml,False,True
maalaimalar,https://www.maalaimalar.com/,https://www.maalaimalar.com/sitemap.xml,False,True
maalaisudar,http://maalaisudar.com/,http://maalaisudar.com/sitemap.xml,False,True
makkalkural,https://makkalkural.net/news/,https://makkalkural.net/news/sitemap.xml,False,True
malaimurasu,https://www.malaimurasu.in/,https://www.malaimurasu.in/sitemap.xml,False,True
malaysiaindru,https://malaysiaindru.my/,https://malaysiaindru.my/sitemap.xml,False,True
manithan,https://www.manithan.com/,https://www.manithan.com/sitemap.xml,False,True
mediacorp,https://seithi.mediacorp.sg/,https://seithi.mediacorp.sg/sitemap.xml,False,True
meenakam,http://meenakam.com/,http://meenakam.com/sitemap.xml,False,True
mentamil,http://mentamil.com/,http://mentamil.com/sitemap.xml,False,True
metronews,http://metronews.lk/,http://metronews.lk/sitemap.xml,False,True
mrpuyal,https://mrpuyal.com/,https://mrpuyal.com/sitemap.xml,False,True
murasoli,http://murasoli.in/,http://murasoli.in/sitemap.xml,False,True
mysixer,http://www.mysixer.com/,http://www.mysixer.com/sitemap.xml,False,True
nerudal,http://nerudal.com/,http://nerudal.com/sitemap.xml,False,True
newindianews,http://www.newindianews.com/,http://www.newindianews.com/sitemap.xml,False,True
news18,https://tamil.news18.com,https://tamil.news18.com/sitemap.xml,False,True
news4tamil,https://www.news4tamil.com/,https://www.news4tamil.com/sitemap.xml,False,True
news,https://tamil.news.lk/,https://tamil.news.lk/sitemap.xml,False,True
newsonews,http://www.newsonews.com/,http://www.newsonews.com/sitemap.xml,False,True
newstamilwin,http://www.newstamilwin.com/,http://www.newstamilwin.com/sitemap.xml,False,True
newtamilcinema,http://newtamilcinema.in/category/katturaikal/,http://newtamilcinema.in/category/katturaikal/sitemap.xml,False,True
newuthayan,https://newuthayan.com/,https://newuthayan.com/sitemap.xml,False,True
nikkilcinema,http://www.nikkilcinema.com/,http://www.nikkilcinema.com/sitemap.xml,False,True
