name,home_url,sitemap_url,use_sitemap,active
aajkaanandpapers,http://www.aajkaanandpapers.com/,http://www.aajkaanandpapers.com/sitemap.xml,False,True
aapkikhabar,https://aapkikhabar.com/,https://aapkikhabar.com/sitemap.xml,False,True
abplive,https://abpnews.abplive.in/,https://abpnews.abplive.in/sitemap.xml,False,True
agniban,http://www.agniban.com/,http://www.agniban.com/sitemap.xml,False,True
agrasamachar,http://www.agrasamachar.com/,http://www.agrasamachar.com/sitemap.xml,False,True
alivenews,http://www.alivenews.co.in/,http://www.alivenews.co.in/sitemap.xml,False,True
amarujala,https://www.amarujala.com/,https://www.amarujala.com/sitemap.xml,False,True
apnlive,https://hindi.apnlive.com/,https://hindi.apnlive.com/sitemap.xml,False,True
bbc,https://www.bbc.com/hindi,https://www.bbc.com/sitemap.xml,False,True
bhadas4media,https://www.bhadas4media.com/,https://www.bhadas4media.com/sitemap.xml,False,True
bharatkhabar,https://www.bharatkhabar.com/,https://www.bharatkhabar.com/sitemap.xml,False,True
bhaskar,https://www.bhaskar.com/,https://www.bhaskar.com/sitemap.xml,False,True
bhopalsamachar,https://www.bhopalsamachar.com,https://www.bhopalsamachar.com/sitemap.xml,False,True
business-standard,https://hindi.business-standard.com/,https://hindi.business-standard.com/sitemap.xml,False,True
chauthiduniya,https://www.chauthiduniya.com/,https://www.chauthiduniya.com/sitemap.xml,False,True
dabangdunia,http://dabangdunia.co/,http://dabangdunia.co/sitemap.xml,False,True
dailychhattisgarh,https://dailychhattisgarh.com/,https://dailychhattisgarh.com/sitemap.xml,False,True
dailyhindinews,https://www.dailyhindinews.com/,https://www.dailyhindinews.com/sitemap.xml,False,True
dailynewsactivist,http://www.dailynewsactivist.com/,http://www.dailynewsactivist.com/sitemap.xml,False,True
dainikchaitanyalok,http://dainikchaitanyalok.com/,http://dainikchaitanyalok.com/sitemap.xml,False,True
dainikpurvoday,http://www.dainikpurvoday.com/,http://www.dainikpurvoday.com/sitemap.xml,False,True
dainiksandhyaprakash,http://dainiksandhyaprakash.com/,http://dainiksandhyaprakash.com/sitemap.xml,False,True
dainiksaveratimes,https://www.dainiksaveratimes.com/,https://www.dainiksaveratimes.com/sitemap.xml,False,True
dainiktribuneonline,https://www.dainiktribuneonline.com/,https://www.dainiktribuneonline.com/sitemap.xml,False,True
dandakaranyasamachar,http://www.dandakaranyasamachar.com/,http://www.dandakaranyasamachar.com/sitemap.xml,False,True
dastaknews,http://www.dastaknews.com/,http://www.dastaknews.com/sitemap.xml,False,True
deshbandhu,http://www.deshbandhu.co.in/,http://www.deshbandhu.co.in/sitemap.xml,False,True
