id,name,language,home_url,sitemap_url,active
109,news,ta,https://tamil.news.lk/,https://tamil.news.lk/sitemap.xml,True
110,thenseide,ta,http://tamil.thenseide.com/seide/,http://tamil.thenseide.com/seide/sitemap.xml,True
111,geotamil,ta,https://www.geotamil.com/,https://www.geotamil.com/sitemap.xml,True
112,indianexpress,ta,https://tamil.indianexpress.com/,https://tamil.indianexpress.com/sitemap.xml,True
113,lankapuri,ta,http://lankapuri.com/,http://lankapuri.com/sitemap.xml,True
114,thamaraifm,ta,https://thamaraifm.com/,https://thamaraifm.com/sitemap.xml,True
115,keetru,ta,http://www.keetru.com/,http://www.keetru.com/sitemap.xml,False
116,uyirmmai,ta,https://uyirmmai.com/,https://uyirmmai.com/sitemap.xml,True
117,amuttu,ta,http://amuttu.net/,http://amuttu.net/sitemap.xml,False
118,shobasakthi,ta,http://www.shobasakthi.com/,http://www.shobasakthi.com/sitemap.xml,True
119,jeyamohan,ta,https://www.jeyamohan.in/,https://www.jeyamohan.in/sitemap.xml,True
120,charuonline,ta,http://charuonline.com/blog/,http://charuonline.com/blog/sitemap.xml,True
121,sramakrishnan,ta,http://www.sramakrishnan.com/,http://www.sramakrishnan.com/sitemap.xml,True
122,appaaltamil,ta,http://www.appaaltamil.com/,http://www.appaaltamil.com/sitemap.xml,False
123,tamiloviam,ta,https://www.tamiloviam.com/,https://www.tamiloviam.com/sitemap.xml,True
124,andhimazhai,ta,http://www.andhimazhai.com/,http://www.andhimazhai.com/sitemap.xml,False
125,ilankainet,ta,http://www.ilankainet.com/,http://www.ilankainet.com/sitemap.xml,True
126,tamilpriyam,ta,https://www.tamilpriyam.com/,https://www.tamilpriyam.com/sitemap.xml,False
127,chennaipatrika,ta,http://www.chennaipatrika.com/,http://www.chennaipatrika.com/sitemap.xml,False
128,gtamilnews,ta,https://gtamilnews.com/,https://gtamilnews.com/sitemap.xml,True
129,aanthaireporter,ta,http://www.aanthaireporter.com/,http://www.aanthaireporter.com/sitemap.xml,True
130,metronews,ta,http://metronews.lk/,http://metronews.lk/sitemap.xml,True
131,tamilnews,ta,http://srilanka.tamilnews.com/,http://srilanka.tamilnews.com/sitemap.xml,True
132,tamilmirror,ta,http://www.tamilmirror.lk/,http://www.tamilmirror.lk/sitemap.xml,False
133,capitalnews,ta,http://capitalnews.lk/,http://capitalnews.lk/sitemap.xml,False
134,sankathi24,ta,http://www.sankathi24.com/,http://www.sankathi24.com/sitemap.xml,True
135,malaysiaindru,ta,https://malaysiaindru.my/,https://malaysiaindru.my/sitemap.xml,False
136,vanakkammalaysia,ta,http://www.vanakkammalaysia.com/,http://www.vanakkammalaysia.com/sitemap.xml,True
137,mediacorp,ta,https://seithi.mediacorp.sg/,https://seithi.mediacorp.sg/sitemap.xml,False
138,manithan,ta,https://www.manithan.com/,https://www.manithan.com/sitemap.xml,True
139,tamilnewslatest,ta,http://tamilnewslatest.com/,http://tamilnewslatest.com/sitemap.xml,True
140,thamillanka,ta,http://www.thamillanka.com/,http://www.thamillanka.com/sitemap.xml,True
141,epdpnews,ta,http://www.epdpnews.com/,http://www.epdpnews.com/sitemap.xml,True
142,cineulagam,ta,https://www.cineulagam.com/,https://www.cineulagam.com/sitemap.xml,True
143,filmibeat,ta,https://tamil.filmibeat.com/,https://tamil.filmibeat.com/sitemap.xml,True
144,newtamilcinema,ta,http://newtamilcinema.in/category/katturaikal/,http://newtamilcinema.in/category/katturaikal/sitemap.xml,True
145,tamilscreen,ta,https://tamilscreen.com/,https://tamilscreen.com/sitemap.xml,True
146,kollywoodtoday,ta,http://www.kollywoodtoday.net/,http://www.kollywoodtoday.net/sitemap.xml,True
147,4tamilcinema,ta,https://4tamilcinema.com/homepage/,https://4tamilcinema.com/homepage/sitemap.xml,True
148,nikkilcinema,ta,http://www.nikkilcinema.com/,http://www.nikkilcinema.com/sitemap.xml,True
149,heronewsonline,ta,http://www.heronewsonline.com/category/news/,http://www.heronewsonline.com/category/news/sitemap.xml,True
150,mysixer,ta,http://www.mysixer.com/,http://www.mysixer.com/sitemap.xml,True
151,tamilcinemanet,ta,https://www.tamilcinemanet.com/,https://www.tamilcinemanet.com/sitemap.xml,False
152,2daycinema,ta,http://www.tamil.2daycinema.com/,http://www.tamil.2daycinema.com/sitemap.xml,True
153,tamilcinemaz,ta,http://www.tamilcinemaz.com/,http://www.tamilcinemaz.com/sitemap.xml,False
154,tamilcinema,ta,https://tamilcinema.com/category/trendy-news/,https://tamilcinema.com/category/trendy-news/sitemap.xml,True
155,kalakkalcinema,ta,https://kalakkalcinema.com/,https://kalakkalcinema.com/sitemap.xml,True
156,chennaieditor,ta,http://www.chennaieditor.com/,http://www.chennaieditor.com/sitemap.xml,True
157,hellotamilcinema,ta,http://hellotamilcinema.com/,http://hellotamilcinema.com/sitemap.xml,False
158,tamilpakkam,ta,http://tamilpakkam.com/,http://tamilpakkam.com/sitemap.xml,False
