id,name,language,home_url,sitemap_url,active
0,punjabkesari,hi,https://punjabkesari.com/,https://punjabkesari.com/sitemap.xml,True
1,thehawk,hi,http://epaper.thehawk.in/,http://epaper.thehawk.in/sitemap.xml,True
2,google,hi,https://news.google.com/?hl=hi&gl=IN&ceid=IN:hi,https://news.google.com/sitemap.xml,True
3,parstoday,hi,http://parstoday.com/hi,http://parstoday.com/sitemap.xml,True
4,pudhari,hi,http://www.pudhari.news/,http://www.pudhari.news/sitemap.xml,True
5,livehindustan,hi,https://www.livehindustan.com/,https://www.livehindustan.com/sitemap.xml,True
6,dw,hi,https://www.dw.com/hi/%E0%A4%96%E0%A4%AC%E0%A4%B0%E0%A5%87%E0%A4%82/s-11931,https://www.dw.com/hi/%E0%A4%96%E0%A4%AC%E0%A4%B0%E0%A5%87%E0%A4%82/sitemap.xml,True
7,mediakhabar,hi,http://mediakhabar.com/,http://mediakhabar.com/sitemap.xml,True
8,palpalindia,hi,http://www.palpalindia.com/,http://www.palpalindia.com/sitemap.xml,True
9,aapkikhabar,hi,https://aapkikhabar.com/,https://aapkikhabar.com/sitemap.xml,True
10,talentedindia,hi,https://www.talentedindia.co.in/,https://www.talentedindia.co.in/sitemap.xml,True
11,abplive,hi,https://abpnews.abplive.in/,https://abpnews.abplive.in/sitemap.xml,True
12,divyahimachal,hi,https://www.divyahimachal.com/,https://www.divyahimachal.com/sitemap.xml,True
13,naiduniaonline,hi,http://naiduniaonline.com/,http://naiduniaonline.com/sitemap.xml,True
14,krishakjagat,hi,https://www.krishakjagat.org/,https://www.krishakjagat.org/sitemap.xml,True
15,inkhabar,hi,https://www.inkhabar.com/,https://www.inkhabar.com/sitemap.xml,True
16,ianshindi,hi,http://ianshindi.com/,http://ianshindi.com/sitemap.xml,True
17,epaperlokmat,hi,http://epaperlokmat.in/lokmatsamachar/,http://epaperlokmat.in/lokmatsamachar/sitemap.xml,True
18,teznews,hi,http://teznews.com/,http://teznews.com/sitemap.xml,True
19,dudhwalive,hi,http://www.dudhwalive.com/,http://www.dudhwalive.com/sitemap.xml,True
20,haribhoomi,hi,https://www.haribhoomi.com/,https://www.haribhoomi.com/sitemap.xml,True
21,pravakta,hi,https://www.pravakta.com/,https://www.pravakta.com/sitemap.xml,True
22,dainiksaveratimes,hi,https://www.dainiksaveratimes.com/,https://www.dainiksaveratimes.com/sitemap.xml,True
23,samaylive,hi,http://www.samaylive.com/,http://www.samaylive.com/sitemap.xml,True
24,india,hi,https://zeenews.india.com/hindi/,https://zeenews.india.com/hindi/sitemap.xml,True
25,ujjawalprabhat,hi,https://ujjawalprabhat.com/,https://ujjawalprabhat.com/sitemap.xml,True
26,inextlive,hi,https://www.inextlive.com/,https://www.inextlive.com/sitemap.xml,True
27,emalwa,hi,http://emalwa.com/,http://emalwa.com/sitemap.xml,True
28,peoplessamachar,hi,http://www.peoplessamachar.in/,http://www.peoplessamachar.in/sitemap.xml,True
29,alivenews,hi,http://www.alivenews.co.in/,http://www.alivenews.co.in/sitemap.xml,True
30,swatantraawaz,hi,https://www.swatantraawaz.com/,https://www.swatantraawaz.com/sitemap.xml,True
31,mediadarbar,hi,http://mediadarbar.com/,http://mediadarbar.com/sitemap.xml,True
32,janjagranmediamanch,hi,https://www.janjagranmediamanch.com/,https://www.janjagranmediamanch.com/sitemap.xml,True
33,dunvalleymail,hi,http://dunvalleymail.com/,http://dunvalleymail.com/sitemap.xml,True
34,oneindia,hi,https://hindi.oneindia.com/,https://hindi.oneindia.com/sitemap.xml,True
35,sabguru,hi,https://www.sabguru.com/,https://www.sabguru.com/sitemap.xml,True
36,yashbharat,hi,https://www.yashbharat.com/,https://www.yashbharat.com/sitemap.xml,True
37,jansandeshtimes,hi,http://www.jansandeshtimes.net/,http://www.jansandeshtimes.net/sitemap.xml,True
38,deshdoot,hi,https://www.deshdoot.com/,https://www.deshdoot.com/sitemap.xml,True
39,uttamhindu,hi,http://www.uttamhindu.com/,http://www.uttamhindu.com/sitemap.xml,True
40,sanjeevnitoday,hi,https://www.sanjeevnitoday.com/,https://www.sanjeevnitoday.com/sitemap.xml,True
41,pradeshtoday,hi,http://www.pradeshtoday.com/,http://www.pradeshtoday.com/sitemap.xml,True
42,dailychhattisgarh,hi,https://dailychhattisgarh.com/,https://dailychhattisgarh.com/sitemap.xml,True
43,tarunmitra,hi,https://tarunmitra.in/,https://tarunmitra.in/sitemap.xml,True
44,agniban,hi,http://www.agniban.com/,http://www.agniban.com/sitemap.xml,True
45,dailyhindinews,hi,https://www.dailyhindinews.com/,https://www.dailyhindinews.com/sitemap.xml,True
46,dainikpurvoday,hi,http://dainikpurvoday.com/,http://dainikpurvoday.com/sitemap.xml,True
47,apnlive,hi,http://hindi.apnlive.com/,http://hindi.apnlive.com/sitemap.xml,True
48,highwaychannel,hi,http://highwaychannel.in/,http://highwaychannel.in/sitemap.xml,True
49,hastakshep,hi,http://www.hastakshep.com/,http://www.hastakshep.com/sitemap.xml,True
50,raagdesh,hi,http://raagdesh.com/,http://raagdesh.com/sitemap.xml,True
51,dandakaranyasamachar,hi,http://www.dandakaranyasamachar.com/,http://www.dandakaranyasamachar.com/sitemap.xml,True
52,jagruktimes,hi,http://jagruktimes.co.in/,http://jagruktimes.co.in/sitemap.xml,True
53,webdunia,hi,http://hindi.webdunia.com/,http://hindi.webdunia.com/sitemap.xml,True
54,ranchiexpress,hi,http://ranchiexpress.com/,http://ranchiexpress.com/sitemap.xml,True
55,sarohabulletin,hi,http://www.sarohabulletin.com/,http://www.sarohabulletin.com/sitemap.xml,True
56,legendnews,hi,http://legendnews.in/,http://legendnews.in/sitemap.xml,True
57,samacharplus,hi,http://www.samacharplus.com/,http://www.samacharplus.com/sitemap.xml,True
58,bhadas4media,hi,https://www.bhadas4media.com/,https://www.bhadas4media.com/sitemap.xml,True
59,prabhasakshi,hi,https://www.prabhasakshi.com/,https://www.prabhasakshi.com/sitemap.xml,True
60,hamaramahanagar,hi,http://www.hamaramahanagar.in/,http://www.hamaramahanagar.in/sitemap.xml,True
61,swadesh,hi,http://epaper.swadesh.in/,http://epaper.swadesh.in/sitemap.xml,True
62,pratahkal,hi,http://epaper.pratahkal.com/,http://epaper.pratahkal.com/sitemap.xml,True
63,sachkaujala,hi,https://sachkaujala.com/,https://sachkaujala.com/sitemap.xml,True
64,bhopalsamachar,hi,https://www.bhopalsamachar.com,https://www.bhopalsamachar.com/sitemap.xml,True
65,ghamasan,hi,https://www.ghamasan.com/,https://www.ghamasan.com/sitemap.xml,True
66,jaianndata,hi,http://jaianndata.com/,http://jaianndata.com/sitemap.xml,True
67,poorvanchalmedia,hi,https://poorvanchalmedia.com/,https://poorvanchalmedia.com/sitemap.xml,True
68,news18,hi,https://hindi.news18.com/,https://hindi.news18.com/sitemap.xml,True
